Trial-ID,Status,Iteration,activation,activation_E,hidden_layer,learning_rate,num_units,Objective,loss
1,INTERMEDIATE,0,elu,<function Exponential_Linear at 0x2b9f6e261620>,2,1.3899751110269005e-07,1287,940.5643310546875,[940.56433   36.15045    2.18679    2.004473 900.2223  ]
1,INTERMEDIATE,1,elu,<function Exponential_Linear at 0x2b9f6e261620>,2,1.3899751110269005e-07,1287,919.1661987304688,[919.1662     36.14933     2.1871452   2.0051506 878.82367  ]
1,INTERMEDIATE,2,elu,<function Exponential_Linear at 0x2b9f6e261620>,2,1.3899751110269005e-07,1287,895.44970703125,[895.4497     36.148727    2.1878285   2.006336  855.1064   ]
1,INTERMEDIATE,3,elu,<function Exponential_Linear at 0x2b9f6e261620>,2,1.3899751110269005e-07,1287,868.9028930664062,[868.9029     36.14919     2.1889298   2.0080895 828.5569   ]
1,INTERMEDIATE,4,elu,<function Exponential_Linear at 0x2b9f6e261620>,2,1.3899751110269005e-07,1287,839.4323120117188,[839.4323     36.149464    2.190527    2.0105085 799.0824   ]
1,INTERMEDIATE,5,elu,<function Exponential_Linear at 0x2b9f6e261620>,2,1.3899751110269005e-07,1287,807.2640991210938,[807.2641     36.14942     2.1926644   2.0137215 766.9092   ]
1,INTERMEDIATE,6,elu,<function Exponential_Linear at 0x2b9f6e261620>,2,1.3899751110269005e-07,1287,772.9279174804688,[772.9279     36.149628    2.1953907   2.017997  732.56537  ]
1,INTERMEDIATE,7,elu,<function Exponential_Linear at 0x2b9f6e261620>,2,1.3899751110269005e-07,1287,737.1299438476562,[737.12994    36.149776    2.1987705   2.0237615 696.75793  ]
1,INTERMEDIATE,8,elu,<function Exponential_Linear at 0x2b9f6e261620>,2,1.3899751110269005e-07,1287,700.650634765625,[700.65063    36.149944    2.2028215   2.0313978 660.2668   ]
1,INTERMEDIATE,9,elu,<function Exponential_Linear at 0x2b9f6e261620>,2,1.3899751110269005e-07,1287,664.2492065429688,[664.2492     36.150105    2.2075665   2.041224  623.85095  ]
1,COMPLETED,9,elu,<function Exponential_Linear at 0x2b9f6e261620>,2,1.3899751110269005e-07,1287,664.2492065429688,[664.2492     36.150105    2.2075665   2.041224  623.85095  ]
2,INTERMEDIATE,0,relu,<function Exponential_Linear at 0x2b9f6e261620>,4,0.0008853735345320691,1687,272.5289611816406,[272.52896    36.152306    2.2674344   2.175559  231.93341  ]
2,INTERMEDIATE,1,relu,<function Exponential_Linear at 0x2b9f6e261620>,4,0.0008853735345320691,1687,245.1303253173828,[245.13033    36.15238     2.2770436   2.2023911 204.4984   ]
2,INTERMEDIATE,2,relu,<function Exponential_Linear at 0x2b9f6e261620>,4,0.0008853735345320691,1687,220.96026611328125,[220.96027    36.152546    2.287359    2.2316875 180.28847  ]
2,INTERMEDIATE,3,relu,<function Exponential_Linear at 0x2b9f6e261620>,4,0.0008853735345320691,1687,199.88990783691406,[199.88991    36.152447    2.2983537   2.2633934 159.17537  ]
2,INTERMEDIATE,4,relu,<function Exponential_Linear at 0x2b9f6e261620>,4,0.0008853735345320691,1687,181.7522735595703,[181.75227    36.152508    2.3098578   2.297178  140.99228  ]
2,INTERMEDIATE,5,relu,<function Exponential_Linear at 0x2b9f6e261620>,4,0.0008853735345320691,1687,167.77975463867188,[167.77975   36.152462   2.320117   2.32733  126.97956 ]
2,INTERMEDIATE,6,relu,<function Exponential_Linear at 0x2b9f6e261620>,4,0.0008853735345320691,1687,157.70526123046875,[157.70526    36.152725    2.3275785   2.348915  116.87594  ]
2,INTERMEDIATE,7,relu,<function Exponential_Linear at 0x2b9f6e261620>,4,0.0008853735345320691,1687,150.10357666015625,[150.10358    36.15291     2.333096    2.3644958 109.25299  ]
2,INTERMEDIATE,8,relu,<function Exponential_Linear at 0x2b9f6e261620>,4,0.0008853735345320691,1687,144.14605712890625,[144.14606    36.1528      2.3373349   2.3760808 103.27984  ]
2,INTERMEDIATE,9,relu,<function Exponential_Linear at 0x2b9f6e261620>,4,0.0008853735345320691,1687,139.3362274169922,[139.33623    36.152832    2.340674    2.3848898  98.45781  ]
2,COMPLETED,9,relu,<function Exponential_Linear at 0x2b9f6e261620>,4,0.0008853735345320691,1687,139.3362274169922,[139.33623    36.152832    2.340674    2.3848898  98.45781  ]
3,INTERMEDIATE,0,elu,<function Exponential_Linear at 0x2b9f6e261620>,2,0.0009552238668908802,716,95.59109497070312,[95.591095  36.15177    2.3704255  2.4602716 54.608646 ]
3,INTERMEDIATE,1,elu,<function Exponential_Linear at 0x2b9f6e261620>,2,0.0009552238668908802,716,95.36292266845703,[95.36292   36.15137    2.3705068  2.4589183 54.382202 ]
3,INTERMEDIATE,2,elu,<function Exponential_Linear at 0x2b9f6e261620>,2,0.0009552238668908802,716,95.15132141113281,[95.15132   36.15089    2.3707013  2.4579642 54.171803 ]
3,INTERMEDIATE,3,elu,<function Exponential_Linear at 0x2b9f6e261620>,2,0.0009552238668908802,716,94.95391845703125,[94.95392   36.150734   2.3709893  2.457377  53.974846 ]
3,INTERMEDIATE,4,elu,<function Exponential_Linear at 0x2b9f6e261620>,2,0.0009552238668908802,716,94.77652740478516,[94.77653   36.150566   2.3713813  2.4571126 53.797413 ]
3,INTERMEDIATE,5,elu,<function Exponential_Linear at 0x2b9f6e261620>,2,0.0009552238668908802,716,94.61834716796875,[94.61835   36.149708   2.371833   2.4570909 53.639725 ]
3,INTERMEDIATE,6,elu,<function Exponential_Linear at 0x2b9f6e261620>,2,0.0009552238668908802,716,94.4799575805664,[94.47996   36.149326   2.3723128  2.457228  53.501076 ]
3,INTERMEDIATE,7,elu,<function Exponential_Linear at 0x2b9f6e261620>,2,0.0009552238668908802,716,94.35911560058594,[94.359116 36.148792  2.372794  2.457439 53.380165]
3,INTERMEDIATE,8,elu,<function Exponential_Linear at 0x2b9f6e261620>,2,0.0009552238668908802,716,94.25413513183594,[94.254135  36.1483     2.3732316  2.4576406 53.27504  ]
3,INTERMEDIATE,9,elu,<function Exponential_Linear at 0x2b9f6e261620>,2,0.0009552238668908802,716,94.1620101928711,[94.16201   36.14774    2.3736258  2.4577792 53.18291  ]
3,COMPLETED,9,elu,<function Exponential_Linear at 0x2b9f6e261620>,2,0.0009552238668908802,716,94.1620101928711,[94.16201   36.14774    2.3736258  2.4577792 53.18291  ]
4,INTERMEDIATE,0,relu,<function Exponential_Linear at 0x2b9f6e261620>,2,0.00917593896803932,1582,93.27293395996094,[93.272934  36.140675   2.3772998  2.4582577 52.296696 ]
4,INTERMEDIATE,1,relu,<function Exponential_Linear at 0x2b9f6e261620>,2,0.00917593896803932,1582,93.24771118164062,[93.24771   36.140423   2.377237   2.4575238 52.27258  ]
4,INTERMEDIATE,2,relu,<function Exponential_Linear at 0x2b9f6e261620>,2,0.00917593896803932,1582,93.22636413574219,[93.226364  36.14001    2.3771234  2.4566114 52.25264  ]
4,INTERMEDIATE,3,relu,<function Exponential_Linear at 0x2b9f6e261620>,2,0.00917593896803932,1582,93.20575714111328,[93.20576  36.13886   2.37691   2.455518 52.234505]
4,INTERMEDIATE,4,relu,<function Exponential_Linear at 0x2b9f6e261620>,2,0.00917593896803932,1582,93.18665313720703,[93.18665   36.138023   2.3766403  2.4542985 52.217598 ]
4,INTERMEDIATE,5,relu,<function Exponential_Linear at 0x2b9f6e261620>,2,0.00917593896803932,1582,93.16754913330078,[93.16755   36.13681    2.3763275  2.452955  52.201424 ]
4,INTERMEDIATE,6,relu,<function Exponential_Linear at 0x2b9f6e261620>,2,0.00917593896803932,1582,93.15118408203125,[93.151184  36.136116   2.3759596  2.451498  52.187557 ]
4,INTERMEDIATE,7,relu,<function Exponential_Linear at 0x2b9f6e261620>,2,0.00917593896803932,1582,93.13594818115234,[93.13595   36.135162   2.3755682  2.449967  52.17517  ]
4,INTERMEDIATE,8,relu,<function Exponential_Linear at 0x2b9f6e261620>,2,0.00917593896803932,1582,93.12114715576172,[93.12115   36.134495   2.3751426  2.4483454 52.163177 ]
4,INTERMEDIATE,9,relu,<function Exponential_Linear at 0x2b9f6e261620>,2,0.00917593896803932,1582,93.10716247558594,[93.10716   36.133755   2.3746817  2.4466643 52.1522   ]
4,COMPLETED,9,relu,<function Exponential_Linear at 0x2b9f6e261620>,2,0.00917593896803932,1582,93.10716247558594,[93.10716   36.133755   2.3746817  2.4466643 52.1522   ]
5,INTERMEDIATE,0,relu,relu,2,0.0044383792363363594,573,92.95999145507812,[92.95999   36.12278    2.3692458  2.4273157 52.04064  ]
5,INTERMEDIATE,1,relu,relu,2,0.0044383792363363594,573,92.94833374023438,[92.94833   36.12265    2.3686898  2.4253132 52.031746 ]
5,INTERMEDIATE,2,relu,relu,2,0.0044383792363363594,573,92.93888854980469,[92.93889   36.12217    2.368102   2.4232423 52.025352 ]
5,INTERMEDIATE,3,relu,relu,2,0.0044383792363363594,573,92.9296875,[92.92969   36.121105   2.3674998  2.42118   52.01984  ]
5,INTERMEDIATE,4,relu,relu,2,0.0044383792363363594,573,92.92132568359375,[92.921326 36.120277  2.366858  2.419071 52.015167]
5,INTERMEDIATE,5,relu,relu,2,0.0044383792363363594,573,92.91358184814453,[92.91358   36.11966    2.3662148  2.4169526 52.010727 ]
5,INTERMEDIATE,6,relu,relu,2,0.0044383792363363594,573,92.9046859741211,[92.904686  36.11879    2.3655734  2.4148128 52.005463 ]
5,INTERMEDIATE,7,relu,relu,2,0.0044383792363363594,573,92.89639282226562,[92.89639   36.11818    2.3649182  2.4126644 52.000614 ]
5,INTERMEDIATE,8,relu,relu,2,0.0044383792363363594,573,92.88774108886719,[92.88774   36.117382   2.3642576  2.410522  51.99566  ]
5,INTERMEDIATE,9,relu,relu,2,0.0044383792363363594,573,92.87973022460938,[92.87973   36.116634   2.3636138  2.4083984 51.991238 ]
5,COMPLETED,9,relu,relu,2,0.0044383792363363594,573,92.87973022460938,[92.87973   36.116634   2.3636138  2.4083984 51.991238 ]
6,INTERMEDIATE,0,tanh,<function Exponential_Linear at 0x2b9f6e261620>,4,1.0158278358965852e-05,587,92.78950500488281,[92.789505  36.107407   2.3564727  2.3850102 51.940575 ]
6,INTERMEDIATE,1,tanh,<function Exponential_Linear at 0x2b9f6e261620>,4,1.0158278358965852e-05,587,92.78307342529297,[92.78307   36.105736   2.3557935  2.3829067 51.93862  ]
6,INTERMEDIATE,2,tanh,<function Exponential_Linear at 0x2b9f6e261620>,4,1.0158278358965852e-05,587,92.77599334716797,[92.77599   36.105217   2.3551095  2.3808026 51.93492  ]
6,INTERMEDIATE,3,tanh,<function Exponential_Linear at 0x2b9f6e261620>,4,1.0158278358965852e-05,587,92.76897430419922,[92.768974 36.104053  2.354466  2.378691 51.93176 ]
6,INTERMEDIATE,4,tanh,<function Exponential_Linear at 0x2b9f6e261620>,4,1.0158278358965852e-05,587,92.76187133789062,[92.76187   36.10302    2.353809   2.3765764 51.928463 ]
6,INTERMEDIATE,5,tanh,<function Exponential_Linear at 0x2b9f6e261620>,4,1.0158278358965852e-05,587,92.7557373046875,[92.75574   36.1022     2.3531346  2.3744688 51.925884 ]
6,INTERMEDIATE,6,tanh,<function Exponential_Linear at 0x2b9f6e261620>,4,1.0158278358965852e-05,587,92.75003814697266,[92.75004   36.10161    2.3524737  2.3723717 51.923473 ]
6,INTERMEDIATE,7,tanh,<function Exponential_Linear at 0x2b9f6e261620>,4,1.0158278358965852e-05,587,92.74362182617188,[92.74362   36.10084    2.3518133  2.3702922 51.92051  ]
6,INTERMEDIATE,8,tanh,<function Exponential_Linear at 0x2b9f6e261620>,4,1.0158278358965852e-05,587,92.73745727539062,[92.73746   36.099884   2.351173   2.3682396 51.917934 ]
6,INTERMEDIATE,9,tanh,<function Exponential_Linear at 0x2b9f6e261620>,4,1.0158278358965852e-05,587,92.73130798339844,[92.73131   36.099      2.3505254  2.3662019 51.915337 ]
6,COMPLETED,9,tanh,<function Exponential_Linear at 0x2b9f6e261620>,4,1.0158278358965852e-05,587,92.73130798339844,[92.73131   36.099      2.3505254  2.3662019 51.915337 ]
7,INTERMEDIATE,0,relu,relu,3,0.0018663693500938384,573,92.66862487792969,[92.668625  36.091507   2.343533   2.3439548 51.889637 ]
7,INTERMEDIATE,1,relu,relu,3,0.0018663693500938384,573,92.6610107421875,[92.66101   36.089905   2.342942   2.3420277 51.88606  ]
7,INTERMEDIATE,2,relu,relu,3,0.0018663693500938384,573,92.65531921386719,[92.65532   36.0888     2.3422947  2.3401046 51.884037 ]
7,INTERMEDIATE,3,relu,relu,3,0.0018663693500938384,573,92.65042877197266,[92.65043  36.08794   2.341706  2.338219 51.88246 ]
7,INTERMEDIATE,4,relu,relu,3,0.0018663693500938384,573,92.64474487304688,[92.644745  36.08703    2.3411353  2.3363466 51.88018  ]
7,INTERMEDIATE,5,relu,relu,3,0.0018663693500938384,573,92.63932800292969,[92.63933   36.086155   2.3405478  2.3344722 51.878067 ]
7,INTERMEDIATE,6,relu,relu,3,0.0018663693500938384,573,92.6340103149414,[92.63401   36.085274   2.3399522  2.3326051 51.87609  ]
7,INTERMEDIATE,7,relu,relu,3,0.0018663693500938384,573,92.6288070678711,[92.62881   36.084286   2.3393624  2.330741  51.874302 ]
7,INTERMEDIATE,8,relu,relu,3,0.0018663693500938384,573,92.62364196777344,[92.62364   36.083332   2.3387868  2.3288877 51.87252  ]
7,INTERMEDIATE,9,relu,relu,3,0.0018663693500938384,573,92.61844635009766,[92.61845  36.082306  2.338214  2.327056 51.870842]
7,COMPLETED,9,relu,relu,3,0.0018663693500938384,573,92.61844635009766,[92.61845  36.082306  2.338214  2.327056 51.870842]
8,INTERMEDIATE,0,relu,relu,5,1e-07,186,92.562255859375,[92.562256  36.073345   2.3318427  2.3068988 51.850197 ]
8,INTERMEDIATE,1,relu,relu,5,1e-07,186,92.5580825805664,[92.55808   36.07261    2.331315   2.3051505 51.848972 ]
8,INTERMEDIATE,2,relu,relu,5,1e-07,186,92.55350494384766,[92.553505  36.070953   2.3307767  2.3034282 51.848324 ]
8,INTERMEDIATE,3,relu,relu,5,1e-07,186,92.55029296875,[92.55029   36.07046    2.3302383  2.3017192 51.847794 ]
8,INTERMEDIATE,4,relu,relu,5,1e-07,186,92.54574584960938,[92.545746  36.069355   2.3297157  2.300042  51.846504 ]
8,INTERMEDIATE,5,relu,relu,5,1e-07,186,92.5414047241211,[92.541405  36.068573   2.3291786  2.2983658 51.84521  ]
8,INTERMEDIATE,6,relu,relu,5,1e-07,186,92.53742980957031,[92.53743   36.067753   2.3286483  2.296701  51.844284 ]
8,INTERMEDIATE,7,relu,relu,5,1e-07,186,92.53301239013672,[92.53301   36.06702    2.3281243  2.2950313 51.84289  ]
8,INTERMEDIATE,8,relu,relu,5,1e-07,186,92.5290756225586,[92.529076  36.066097   2.3276043  2.2933867 51.842014 ]
8,INTERMEDIATE,9,relu,relu,5,1e-07,186,92.52494049072266,[92.52494  36.065113  2.327091  2.291754 51.840973]
8,COMPLETED,9,relu,relu,5,1e-07,186,92.52494049072266,[92.52494  36.065113  2.327091  2.291754 51.840973]
9,INTERMEDIATE,0,elu,<function Exponential_Linear at 0x2b9f6e261620>,5,0.01,10,92.4796142578125,[92.479614  36.053787   2.3215792  2.274121  51.830196 ]
9,INTERMEDIATE,1,elu,<function Exponential_Linear at 0x2b9f6e261620>,5,0.01,10,92.47417449951172,[92.474174  36.05367    2.3210297  2.2725444 51.82703  ]
9,INTERMEDIATE,2,elu,<function Exponential_Linear at 0x2b9f6e261620>,5,0.01,10,92.470703125,[92.4707    36.05353    2.320511   2.2710137 51.825714 ]
9,INTERMEDIATE,3,elu,<function Exponential_Linear at 0x2b9f6e261620>,5,0.01,10,92.4666976928711,[92.4667    36.052303   2.3200517  2.2695255 51.824852 ]
9,INTERMEDIATE,4,elu,<function Exponential_Linear at 0x2b9f6e261620>,5,0.01,10,92.46298217773438,[92.46298   36.051277   2.3195972  2.268076  51.823914 ]
9,INTERMEDIATE,5,elu,<function Exponential_Linear at 0x2b9f6e261620>,5,0.01,10,92.45917510986328,[92.459175  36.050594   2.3191302  2.2666237 51.82281  ]
9,INTERMEDIATE,6,elu,<function Exponential_Linear at 0x2b9f6e261620>,5,0.01,10,92.455810546875,[92.45581   36.050022   2.3186734  2.2651975 51.82186  ]
9,INTERMEDIATE,7,elu,<function Exponential_Linear at 0x2b9f6e261620>,5,0.01,10,92.45194244384766,[92.45194   36.04899    2.318218   2.2637846 51.82095  ]
9,INTERMEDIATE,8,elu,<function Exponential_Linear at 0x2b9f6e261620>,5,0.01,10,92.44829559326172,[92.448296  36.04824    2.317763   2.2623744 51.820007 ]
9,INTERMEDIATE,9,elu,<function Exponential_Linear at 0x2b9f6e261620>,5,0.01,10,92.44502258300781,[92.44502   36.04752    2.3173203  2.260986  51.819107 ]
9,COMPLETED,9,elu,<function Exponential_Linear at 0x2b9f6e261620>,5,0.01,10,92.44502258300781,[92.44502   36.04752    2.3173203  2.260986  51.819107 ]
10,INTERMEDIATE,0,tanh,<function Exponential_Linear at 0x2b9f6e261620>,5,1e-07,365,92.4092788696289,[92.40928   36.039284   2.3122914  2.2456808 51.81208  ]
10,INTERMEDIATE,1,tanh,<function Exponential_Linear at 0x2b9f6e261620>,5,1e-07,365,92.40433502197266,[92.404335 36.038662  2.311925  2.244428 51.809418]
10,INTERMEDIATE,2,tanh,<function Exponential_Linear at 0x2b9f6e261620>,5,1e-07,365,92.40021514892578,[92.400215  36.037006   2.3115346  2.243178  51.808475 ]
10,INTERMEDIATE,3,tanh,<function Exponential_Linear at 0x2b9f6e261620>,5,1e-07,365,92.39689636230469,[92.3969    36.036114   2.3111224  2.2418983 51.807724 ]
10,INTERMEDIATE,4,tanh,<function Exponential_Linear at 0x2b9f6e261620>,5,1e-07,365,92.39337921142578,[92.39338   36.03489    2.3107052  2.2406464 51.807076 ]
10,INTERMEDIATE,5,tanh,<function Exponential_Linear at 0x2b9f6e261620>,5,1e-07,365,92.38978576660156,[92.389786  36.03397    2.3102815  2.2393775 51.806126 ]
10,INTERMEDIATE,6,tanh,<function Exponential_Linear at 0x2b9f6e261620>,5,1e-07,365,92.38683319091797,[92.38683   36.03337    2.3098555  2.2381265 51.805492 ]
10,INTERMEDIATE,7,tanh,<function Exponential_Linear at 0x2b9f6e261620>,5,1e-07,365,92.38351440429688,[92.383514 36.032364  2.309444  2.236881 51.804863]
10,INTERMEDIATE,8,tanh,<function Exponential_Linear at 0x2b9f6e261620>,5,1e-07,365,92.38054656982422,[92.38055  36.03162   2.309039  2.235641 51.80429 ]
10,INTERMEDIATE,9,tanh,<function Exponential_Linear at 0x2b9f6e261620>,5,1e-07,365,92.37742614746094,[92.377426  36.030846   2.308638   2.2344143 51.80365  ]
10,COMPLETED,9,tanh,<function Exponential_Linear at 0x2b9f6e261620>,5,1e-07,365,92.37742614746094,[92.377426  36.030846   2.308638   2.2344143 51.80365  ]
11,INTERMEDIATE,0,tanh,relu,2,0.01,2000,92.34495544433594,[92.344955  36.02248    2.3041625  2.2209556 51.79731  ]
11,INTERMEDIATE,1,tanh,relu,2,0.01,2000,92.34165954589844,[92.34166  36.02163   2.303756  2.219768 51.796463]
11,INTERMEDIATE,2,tanh,relu,2,0.01,2000,92.33731842041016,[92.33732   36.02013    2.3033917  2.2186167 51.795166 ]
11,INTERMEDIATE,3,tanh,relu,2,0.01,2000,92.33426666259766,[92.33427   36.018993   2.3030198  2.2174585 51.794735 ]
11,INTERMEDIATE,4,tanh,relu,2,0.01,2000,92.3316421508789,[92.33164   36.01841    2.302622   2.2162945 51.794266 ]
11,INTERMEDIATE,5,tanh,relu,2,0.01,2000,92.32881164550781,[92.32881   36.01755    2.3022242  2.2151353 51.793938 ]
11,INTERMEDIATE,6,tanh,relu,2,0.01,2000,92.32537078857422,[92.32537   36.01625    2.3018677  2.2140138 51.793327 ]
11,INTERMEDIATE,7,tanh,relu,2,0.01,2000,92.32260131835938,[92.3226    36.015537   2.301501   2.2128868 51.792812 ]
11,INTERMEDIATE,8,tanh,relu,2,0.01,2000,92.3196029663086,[92.3196    36.01471    2.3011322  2.2117708 51.79226  ]
11,INTERMEDIATE,9,tanh,relu,2,0.01,2000,92.3169174194336,[92.31692   36.0139     2.3007612  2.2106593 51.791664 ]
11,COMPLETED,9,tanh,relu,2,0.01,2000,92.3169174194336,[92.31692   36.0139     2.3007612  2.2106593 51.791664 ]
12,INTERMEDIATE,0,tanh,relu,2,1e-07,93,92.28657531738281,[92.286575  36.004677   2.2968166  2.1985724 51.78651  ]
12,INTERMEDIATE,1,tanh,relu,2,1e-07,93,92.28435516357422,[92.284355  36.003586   2.2964792  2.1975183 51.786842 ]
12,INTERMEDIATE,2,tanh,relu,2,1e-07,93,92.28141784667969,[92.28142   36.00225    2.2960625  2.19647   51.786606 ]
12,INTERMEDIATE,3,tanh,relu,2,1e-07,93,92.2790756225586,[92.279076  36.00173    2.2957327  2.1954322 51.786076 ]
12,INTERMEDIATE,4,tanh,relu,2,1e-07,93,92.2762451171875,[92.276245  36.00067    2.2954266  2.1944292 51.785686 ]
12,INTERMEDIATE,5,tanh,relu,2,1e-07,93,92.27317810058594,[92.27318   35.999786   2.2950919  2.1934185 51.784924 ]
12,INTERMEDIATE,6,tanh,relu,2,1e-07,93,92.27041625976562,[92.27042   35.998894   2.2947598  2.192414  51.784397 ]
12,INTERMEDIATE,7,tanh,relu,2,1e-07,93,92.26753234863281,[92.26753   35.99779    2.2944376  2.1914237 51.783882 ]
12,INTERMEDIATE,8,tanh,relu,2,1e-07,93,92.2649917602539,[92.26499   35.996895   2.294121   2.1904447 51.78354  ]
12,INTERMEDIATE,9,tanh,relu,2,1e-07,93,92.2624740600586,[92.262474  35.995975   2.2938077  2.1894798 51.7831   ]
12,COMPLETED,9,tanh,relu,2,1e-07,93,92.2624740600586,[92.262474  35.995975   2.2938077  2.1894798 51.7831   ]
13,INTERMEDIATE,0,tanh,<function Exponential_Linear at 0x2b9f6e261620>,5,1e-07,461,92.23307037353516,[92.23307   35.986298   2.2904265  2.1789174 51.777367 ]
13,INTERMEDIATE,1,tanh,<function Exponential_Linear at 0x2b9f6e261620>,5,1e-07,461,92.23259735107422,[92.2326    35.986637   2.290089   2.1779783 51.777824 ]
13,INTERMEDIATE,2,tanh,<function Exponential_Linear at 0x2b9f6e261620>,5,1e-07,461,92.23023223876953,[92.23023   35.985504   2.289773   2.1770642 51.77787  ]
13,INTERMEDIATE,3,tanh,<function Exponential_Linear at 0x2b9f6e261620>,5,1e-07,461,92.2278060913086,[92.227806  35.984756   2.2894864  2.1761672 51.777393 ]
13,INTERMEDIATE,4,tanh,<function Exponential_Linear at 0x2b9f6e261620>,5,1e-07,461,92.22583770751953,[92.22584   35.98378    2.2891996  2.1752849 51.777542 ]
13,INTERMEDIATE,5,tanh,<function Exponential_Linear at 0x2b9f6e261620>,5,1e-07,461,92.2237777709961,[92.22378   35.982998   2.2889178  2.1744096 51.77756  ]
13,INTERMEDIATE,6,tanh,<function Exponential_Linear at 0x2b9f6e261620>,5,1e-07,461,92.22120666503906,[92.22121  35.98179   2.288619  2.173535 51.777344]
13,INTERMEDIATE,7,tanh,<function Exponential_Linear at 0x2b9f6e261620>,5,1e-07,461,92.21897888183594,[92.21898   35.980934   2.2883272  2.1726546 51.777107 ]
13,INTERMEDIATE,8,tanh,<function Exponential_Linear at 0x2b9f6e261620>,5,1e-07,461,92.2166748046875,[92.216675  35.980145   2.2880464  2.1717908 51.776745 ]
13,INTERMEDIATE,9,tanh,<function Exponential_Linear at 0x2b9f6e261620>,5,1e-07,461,92.21436309814453,[92.21436   35.979305   2.287767   2.1709237 51.776474 ]
13,COMPLETED,9,tanh,<function Exponential_Linear at 0x2b9f6e261620>,5,1e-07,461,92.21436309814453,[92.21436   35.979305   2.287767   2.1709237 51.776474 ]
14,INTERMEDIATE,0,relu,relu,5,0.01,276,92.18744659423828,[92.18745   35.968777   2.2846925  2.1614852 51.772465 ]
14,INTERMEDIATE,1,relu,relu,5,0.01,276,92.18533325195312,[92.18533   35.96707    2.28444    2.1606815 51.773212 ]
14,INTERMEDIATE,2,relu,relu,5,0.01,276,92.1843032836914,[92.1843    35.967255   2.2841122  2.1598577 51.773186 ]
14,INTERMEDIATE,3,relu,relu,5,0.01,276,92.18246459960938,[92.182465  35.96658    2.283863   2.1590674 51.772945 ]
14,INTERMEDIATE,4,relu,relu,5,0.01,276,92.18002319335938,[92.18002   35.96546    2.2835972  2.158294  51.77263  ]
14,INTERMEDIATE,5,relu,relu,5,0.01,276,92.17826080322266,[92.17826   35.964733   2.2833412  2.1575184 51.77267  ]
14,INTERMEDIATE,6,relu,relu,5,0.01,276,92.17613983154297,[92.17614   35.963936   2.283087   2.1567652 51.77233  ]
14,INTERMEDIATE,7,relu,relu,5,0.01,276,92.17369079589844,[92.17369   35.962658   2.2828448  2.15602   51.772118 ]
14,INTERMEDIATE,8,relu,relu,5,0.01,276,92.17122650146484,[92.17123   35.961647   2.2825904  2.1552696 51.771706 ]
14,INTERMEDIATE,9,relu,relu,5,0.01,276,92.16911315917969,[92.16911   35.960846   2.2823193  2.1545208 51.771397 ]
14,COMPLETED,9,relu,relu,5,0.01,276,92.16911315917969,[92.16911   35.960846   2.2823193  2.1545208 51.771397 ]
15,INTERMEDIATE,0,relu,relu,5,0.01,665,92.14623260498047,[92.14623  35.95173   2.279401  2.146397 51.76874 ]
15,INTERMEDIATE,1,relu,relu,5,0.01,665,92.14375305175781,[92.14375   35.9505     2.2792783  2.1457198 51.768322 ]
15,INTERMEDIATE,2,relu,relu,5,0.01,665,92.14183807373047,[92.14184   35.949764   2.2790456  2.1450307 51.767952 ]
15,INTERMEDIATE,3,relu,relu,5,0.01,665,92.14009857177734,[92.1401    35.94887    2.2788117  2.1443458 51.76812  ]
15,INTERMEDIATE,4,relu,relu,5,0.01,665,92.13822937011719,[92.13823   35.94806    2.2785761  2.1436715 51.767975 ]
15,INTERMEDIATE,5,relu,relu,5,0.01,665,92.13619995117188,[92.1362    35.94713    2.2783525  2.1430078 51.767803 ]
15,INTERMEDIATE,6,relu,relu,5,0.01,665,92.13433074951172,[92.13433   35.946217   2.2781327  2.1423433 51.76777  ]
15,INTERMEDIATE,7,relu,relu,5,0.01,665,92.1323471069336,[92.13235   35.945297   2.2779036  2.1416864 51.767612 ]
15,INTERMEDIATE,8,relu,relu,5,0.01,665,92.13011932373047,[92.13012   35.944145   2.2776794  2.141031  51.76734  ]
15,INTERMEDIATE,9,relu,relu,5,0.01,665,92.12815856933594,[92.12816   35.94322    2.2774487  2.1403754 51.76717  ]
15,COMPLETED,9,relu,relu,5,0.01,665,92.12815856933594,[92.12816   35.94322    2.2774487  2.1403754 51.76717  ]
16,INTERMEDIATE,0,relu,<function Exponential_Linear at 0x2b9f6e261620>,5,1e-07,1924,92.10843658447266,[92.10844   35.934143   2.2748961  2.1332116 51.76615  ]
16,INTERMEDIATE,1,relu,<function Exponential_Linear at 0x2b9f6e261620>,5,1e-07,1924,92.10453033447266,[92.10453   35.931744   2.2746918  2.1325755 51.76548  ]
16,INTERMEDIATE,2,relu,<function Exponential_Linear at 0x2b9f6e261620>,5,1e-07,1924,92.10295104980469,[92.10295   35.93116    2.274444   2.1319325 51.765465 ]
16,INTERMEDIATE,3,relu,<function Exponential_Linear at 0x2b9f6e261620>,5,1e-07,1924,92.10066986083984,[92.10067  35.92983   2.274202  2.131327 51.765347]
16,INTERMEDIATE,4,relu,<function Exponential_Linear at 0x2b9f6e261620>,5,1e-07,1924,92.0982666015625,[92.09827   35.92865    2.2740083  2.1307223 51.764843 ]
16,INTERMEDIATE,5,relu,<function Exponential_Linear at 0x2b9f6e261620>,5,1e-07,1924,92.09651947021484,[92.09652   35.92767    2.2737997  2.1301188 51.764885 ]
